candidate_id,job_id,match_score,skill_match,exp_match,edu_match,loc_match,field_match
1352,843,0.397,0.0,1.0,0.467,0.4,0.6
1067,143,0.45,0.0,1.0,1.0,0.4,0.6
705,512,0.294,0.102,0.5,0.233,0.4,0.6
465,533,0.481,0.258,0.5,1.0,0.4,1.0
550,248,0.45,0.0,1.0,1.0,0.4,0.6
1209,843,0.737,0.417,1.0,1.0,1.0,1.0
1134,88,0.402,0.0,1.0,0.525,0.4,0.6
1188,89,0.75,0.589,1.0,0.35,1.0,1.0
629,232,0.51,0.0,1.0,1.0,1.0,0.6
841,864,0.712,0.478,1.0,0.467,1.0,1.0
150,122,0.45,0.0,1.0,1.0,0.4,0.6
283,289,0.714,0.509,1.0,0.35,1.0,1.0
801,778,0.79,0.667,1.0,1.0,0.4,1.0
61,997,0.586,0.185,1.0,0.525,1.0,1.0
345,116,0.45,0.0,1.0,1.0,0.4,0.6
202,921,0.62,0.289,1.0,1.0,0.4,1.0
670,224,0.863,0.696,1.0,1.0,1.0,1.0
866,212,0.656,0.354,1.0,0.467,1.0,1.0
1241,434,0.8,0.555,1.0,1.0,1.0,1.0
1248,324,0.645,0.527,1.0,0.175,0.4,1.0
427,571,0.45,0.0,1.0,1.0,0.4,0.6
263,271,0.719,0.598,1.0,1.0,0.4,0.6
1457,712,0.583,0.456,0.5,0.525,1.0,1.0
407,179,0.75,0.589,1.0,0.35,1.0,1.0
1035,601,0.638,0.447,1.0,0.467,0.4,1.0
188,747,0.56,0.112,1.0,1.0,1.0,0.6
960,702,0.632,0.316,1.0,1.0,0.4,1.0
1155,675,0.735,0.544,1.0,1.0,0.4,1.0
334,442,0.862,0.693,1.0,1.0,1.0,1.0
708,844,0.795,0.544,1.0,1.0,1.0,1.0
1395,492,0.751,0.447,1.0,1.0,1.0,1.0
985,267,0.731,0.535,1.0,1.0,0.4,1.0
674,661,0.513,0.365,0.5,0.233,1.0,1.0
1368,547,0.578,0.456,0.533,1.0,0.4,1.0
737,284,0.807,0.572,1.0,1.0,1.0,1.0
1081,604,0.538,0.25,1.0,0.35,0.4,1.0
1481,860,0.874,0.839,1.0,0.467,1.0,1.0
754,148,0.51,0.0,1.0,1.0,1.0,0.6
522,445,0.51,0.0,1.0,1.0,1.0,0.6
232,529,0.765,0.478,1.0,1.0,1.0,1.0
1223,861,0.385,0.0,0.5,1.0,1.0,0.6
1419,402,0.727,0.526,1.0,1.0,0.4,1.0
1245,213,0.676,0.385,1.0,0.525,1.0,1.0
597,169,0.445,0.0,1.0,0.35,1.0,0.6
25,778,0.51,0.0,1.0,1.0,1.0,0.6
1247,353,0.725,0.522,1.0,1.0,0.4,1.0
115,151,0.598,0.5,0.533,1.0,0.4,1.0
842,448,0.81,0.577,1.0,1.0,1.0,1.0
632,869,0.796,0.548,1.0,1.0,1.0,1.0
759,543,0.566,0.447,0.5,1.0,0.4,1.0
899,690,0.62,0.433,0.5,1.0,1.0,1.0
1283,220,0.734,0.408,1.0,1.0,1.0,1.0
46,640,0.45,0.0,1.0,1.0,0.4,0.6
1296,309,0.766,0.614,1.0,1.0,0.4,1.0
515,38,0.781,0.647,1.0,1.0,0.4,1.0
274,604,0.45,0.0,1.0,1.0,0.4,0.6
1050,824,0.51,0.0,1.0,1.0,1.0,0.6
1426,571,0.76,0.6,1.0,1.0,0.4,1.0
32,386,0.835,0.632,1.0,1.0,1.0,1.0
1252,306,0.753,0.583,1.0,1.0,0.4,1.0
1282,317,0.457,0.0,1.0,0.467,1.0,0.6
631,718,0.717,0.505,1.0,1.0,0.4,1.0
1086,567,0.75,0.577,1.0,1.0,0.4,1.0
1290,444,0.626,0.447,1.0,0.35,0.4,1.0
923,510,0.45,0.0,1.0,1.0,0.4,0.6
743,448,0.779,0.509,1.0,1.0,1.0,1.0
514,661,0.635,0.359,1.0,0.233,1.0,1.0
585,78,0.667,0.816,0.5,0.35,0.4,1.0
741,203,0.45,0.0,1.0,1.0,0.4,0.6
83,678,0.683,0.535,1.0,0.525,0.4,1.0
281,504,0.734,0.408,1.0,1.0,1.0,1.0
621,75,0.618,0.667,0.5,0.525,0.4,1.0
554,173,0.45,0.0,1.0,1.0,0.4,0.6
619,248,0.325,0.0,0.5,1.0,0.4,0.6
687,133,0.41,0.0,0.6,1.0,1.0,0.6
758,719,0.325,0.0,0.5,1.0,0.4,0.6
609,985,0.385,0.0,0.5,1.0,1.0,0.6
253,643,0.637,0.445,1.0,0.467,0.4,1.0
553,602,0.668,0.396,1.0,1.0,0.4,1.0
1034,346,0.778,0.507,1.0,1.0,1.0,1.0
1432,686,0.649,0.365,1.0,0.35,1.0,1.0
1115,372,0.666,0.258,1.0,1.0,1.0,1.0
1091,4,0.385,0.0,0.5,1.0,1.0,0.6
598,333,0.584,0.471,0.5,0.467,1.0,1.0
1211,887,0.772,0.676,1.0,0.175,1.0,1.0
1115,51,0.55,0.0,1.0,1.0,1.0,1.0
543,786,0.565,0.123,1.0,1.0,1.0,0.6
725,378,0.766,0.48,1.0,1.0,1.0,1.0
259,382,0.497,0.105,1.0,1.0,0.4,0.6
243,948,0.604,0.424,1.0,0.233,0.4,1.0
615,274,0.45,0.0,1.0,1.0,0.4,0.6
763,761,0.698,0.447,1.0,0.467,1.0,1.0
464,18,0.402,0.0,1.0,0.525,0.4,0.6
218,351,0.609,0.408,0.5,1.0,1.0,1.0
360,107,0.51,0.0,1.0,1.0,1.0,0.6
1401,595,0.32,0.0,0.5,0.35,1.0,0.6
1271,67,0.715,0.5,1.0,1.0,0.4,1.0
370,89,0.746,0.436,1.0,1.0,1.0,1.0
111,818,0.493,0.096,1.0,1.0,0.4,0.6
870,77,0.596,0.513,0.5,1.0,0.4,1.0
184,358,0.7,0.572,1.0,0.525,0.4,1.0
1030,89,0.681,0.436,1.0,0.35,1.0,1.0
981,75,0.26,0.0,0.5,0.35,0.4,0.6
891,362,0.701,0.612,0.5,1.0,1.0,1.0
231,728,0.753,0.583,1.0,1.0,0.4,1.0
650,3,0.606,0.402,1.0,0.35,0.4,1.0
291,352,0.428,0.0,1.0,0.175,1.0,0.6
811,849,0.428,0.0,1.0,0.175,1.0,0.6
488,110,0.45,0.0,1.0,1.0,0.4,0.6
774,924,0.378,0.0,1.0,0.28,0.4,0.6
610,575,0.746,0.436,1.0,1.0,1.0,1.0
392,978,0.751,0.447,1.0,1.0,1.0,1.0
265,626,0.691,0.447,1.0,1.0,0.4,1.0
41,853,0.651,0.447,1.0,1.0,0.4,0.6
1260,389,0.675,0.555,0.5,1.0,1.0,1.0
1497,252,0.881,0.735,1.0,1.0,1.0,1.0
1460,146,0.556,0.354,1.0,0.467,0.4,0.6
620,631,0.77,0.488,1.0,1.0,1.0,1.0
703,854,0.718,0.492,1.0,0.467,1.0,1.0
1145,386,0.702,0.456,1.0,0.467,1.0,1.0
365,394,0.783,0.652,1.0,1.0,0.4,1.0
56,683,0.873,0.717,1.0,1.0,1.0,1.0
547,815,0.789,0.636,1.0,0.525,1.0,1.0
969,851,0.698,0.653,1.0,0.14,0.4,1.0
1162,195,0.826,0.612,1.0,1.0,1.0,1.0
682,81,0.857,0.8,1.0,0.467,1.0,1.0
1036,897,0.838,0.639,1.0,1.0,1.0,1.0
1114,254,0.693,0.452,1.0,1.0,0.4,1.0
87,972,0.568,0.365,1.0,0.14,0.4,1.0
860,360,0.838,0.64,1.0,1.0,1.0,1.0
434,327,0.71,0.49,1.0,1.0,0.4,1.0
1293,385,0.673,0.524,1.0,0.467,0.4,1.0
497,62,0.457,0.0,1.0,0.467,1.0,0.6
1394,665,0.45,0.0,1.0,1.0,0.4,0.6
132,436,0.78,0.51,1.0,1.0,1.0,1.0
740,683,0.665,0.478,1.0,1.0,0.4,0.6
1283,884,0.704,0.447,1.0,0.525,1.0,1.0
203,473,0.746,0.436,1.0,1.0,1.0,1.0
646,3,0.72,0.378,1.0,1.0,1.0,1.0
1135,742,0.863,0.696,1.0,1.0,1.0,1.0
98,81,0.648,0.477,0.533,1.0,1.0,1.0
645,314,0.602,0.25,1.0,1.0,0.4,1.0
1111,160,0.772,0.492,1.0,1.0,1.0,1.0
117,79,0.51,0.134,1.0,1.0,0.4,0.6
730,59,0.85,0.667,1.0,1.0,1.0,1.0
343,170,0.773,0.629,1.0,1.0,0.4,1.0
1150,131,0.668,0.396,1.0,1.0,0.4,1.0
1089,308,0.385,0.0,0.5,1.0,1.0,0.6
1054,136,0.656,0.365,1.0,0.42,1.0,1.0
738,948,0.611,0.387,1.0,0.467,0.4,1.0
648,284,0.805,0.701,1.0,1.0,0.4,1.0
822,929,0.717,0.609,1.0,0.525,0.4,1.0
1054,646,0.633,0.463,0.5,1.0,1.0,1.0
633,724,0.805,0.566,1.0,1.0,1.0,1.0
1283,249,0.805,0.567,1.0,1.0,1.0,1.0
996,163,0.654,0.365,1.0,1.0,0.4,1.0
888,262,0.58,0.289,0.6,1.0,1.0,1.0
1251,75,0.8,0.795,1.0,0.525,0.4,1.0
223,552,0.32,0.0,0.5,0.35,1.0,0.6
292,617,0.67,0.4,1.0,1.0,0.4,1.0
389,347,0.763,0.607,1.0,1.0,0.4,1.0
1324,775,0.642,0.338,1.0,1.0,0.4,1.0
902,816,0.51,0.0,1.0,1.0,1.0,0.6
1410,813,0.392,0.0,1.0,0.42,0.4,0.6
1215,94,0.45,0.0,1.0,1.0,0.4,0.6
848,427,0.72,0.507,1.0,0.42,1.0,1.0
692,398,0.433,0.0,1.0,0.233,1.0,0.6
1033,669,0.75,0.577,1.0,1.0,0.4,1.0
882,364,0.834,0.765,1.0,1.0,0.4,1.0
1330,55,0.445,0.0,1.0,0.35,1.0,0.6
92,99,0.835,0.632,1.0,1.0,1.0,1.0
570,454,0.59,0.5,0.5,1.0,0.4,1.0
989,115,0.664,0.424,1.0,0.233,1.0,1.0
914,307,0.707,0.348,1.0,1.0,1.0,1.0
1276,965,0.732,0.405,1.0,1.0,1.0,1.0
281,888,0.676,0.408,1.0,0.42,1.0,1.0
97,68,0.45,0.0,1.0,1.0,0.4,0.6
524,241,0.606,0.442,1.0,0.175,0.4,1.0
600,877,0.766,0.609,1.0,0.42,1.0,1.0
343,965,0.553,0.418,0.5,1.0,0.4,1.0
226,302,0.755,0.456,1.0,1.0,1.0,1.0
453,384,0.751,0.447,1.0,1.0,1.0,1.0
1194,18,0.337,0.0,0.5,0.525,1.0,0.6
117,253,0.66,0.378,1.0,1.0,0.4,1.0
1326,840,0.727,0.527,1.0,1.0,0.4,1.0
1489,189,0.788,0.662,1.0,1.0,0.4,1.0
228,713,0.765,0.477,1.0,1.0,1.0,1.0
1026,289,0.402,0.0,1.0,0.525,0.4,0.6
466,616,0.46,0.3,0.5,1.0,0.4,0.6
1463,940,0.649,0.354,1.0,1.0,0.4,1.0
1248,609,0.45,0.0,1.0,1.0,0.4,0.6
1268,38,0.775,0.499,1.0,1.0,1.0,1.0
656,605,0.632,0.316,1.0,1.0,0.4,1.0
626,302,0.72,0.378,1.0,1.0,1.0,1.0
234,332,0.796,0.548,1.0,1.0,1.0,1.0
401,607,0.697,0.433,1.0,0.525,1.0,1.0
678,299,0.559,0.154,1.0,1.0,0.4,1.0
230,690,0.734,0.408,1.0,1.0,1.0,1.0
110,443,0.51,0.105,1.0,0.525,1.0,0.6
659,158,0.828,0.617,1.0,1.0,1.0,1.0
243,755,0.373,0.0,1.0,0.233,0.4,0.6
1489,183,0.325,0.0,0.5,1.0,0.4,0.6
136,39,0.743,0.429,1.0,1.0,1.0,1.0
1040,63,0.402,0.0,1.0,0.525,0.4,0.6
1200,802,0.681,0.419,1.0,0.42,1.0,1.0
555,327,0.715,0.5,1.0,1.0,0.4,1.0
482,356,0.61,0.396,1.0,0.42,0.4,1.0
984,119,0.45,0.0,1.0,1.0,0.4,0.6
1312,920,0.428,0.0,1.0,0.175,1.0,0.6
231,87,0.45,0.0,1.0,1.0,0.4,0.6
1289,290,0.702,0.471,1.0,1.0,0.4,1.0
934,143,0.626,0.408,1.0,0.525,0.4,1.0
574,579,0.539,0.183,1.0,0.467,1.0,0.6
148,956,0.402,0.0,1.0,0.525,0.4,0.6
779,117,0.772,0.492,1.0,1.0,1.0,1.0
1258,79,0.433,0.0,1.0,0.233,1.0,0.6
104,602,0.796,0.548,1.0,1.0,1.0,1.0
360,174,0.708,0.609,0.533,1.0,1.0,1.0
1136,722,0.73,0.4,1.0,1.0,1.0,1.0
1391,599,0.718,0.507,1.0,1.0,0.4,1.0
361,642,0.407,0.183,0.5,1.0,0.4,0.6
1045,415,0.672,0.405,1.0,1.0,0.4,1.0
995,224,0.776,0.502,1.0,1.0,1.0,1.0
771,941,0.687,0.439,1.0,1.0,0.4,1.0
1251,698,0.75,0.577,1.0,1.0,0.4,1.0
1188,476,0.73,0.546,1.0,0.35,1.0,1.0
89,30,0.689,0.453,1.0,0.35,1.0,1.0
238,467,0.309,0.109,0.5,0.35,0.4,0.6
1481,223,0.805,0.566,1.0,1.0,1.0,1.0
1344,570,0.491,0.236,1.0,0.35,0.4,0.6
1231,568,0.68,0.289,1.0,1.0,1.0,1.0
30,7,0.729,0.504,1.0,0.525,1.0,1.0
13,459,0.457,0.0,1.0,0.467,1.0,0.6
148,263,0.45,0.0,1.0,1.0,0.4,0.6
1018,648,0.45,0.0,1.0,1.0,0.4,0.6
1498,483,0.678,0.537,1.0,0.467,0.4,1.0
1205,435,0.45,0.0,1.0,1.0,0.4,0.6
1320,302,0.445,0.0,1.0,0.35,1.0,0.6
1073,988,0.402,0.0,1.0,0.525,0.4,0.6
594,711,0.701,0.52,1.0,0.175,1.0,1.0
315,419,0.51,0.0,1.0,1.0,1.0,0.6
1268,681,0.723,0.555,1.0,0.233,1.0,1.0
176,302,0.567,0.126,1.0,1.0,1.0,0.6
1080,575,0.786,0.524,1.0,1.0,1.0,1.0
996,635,0.698,0.463,1.0,1.0,0.4,1.0
1168,853,0.727,0.527,1.0,1.0,0.4,1.0
10,152,0.45,0.0,1.0,1.0,0.4,0.6
178,912,0.51,0.0,1.0,1.0,1.0,0.6
277,834,0.667,0.392,1.0,1.0,0.4,1.0
598,985,0.536,0.365,0.5,0.467,1.0,1.0
351,976,0.699,0.436,1.0,0.525,1.0,1.0
284,153,0.826,0.612,1.0,1.0,1.0,1.0
1012,138,0.611,0.224,1.0,1.0,1.0,0.6
643,488,0.556,0.424,0.5,1.0,0.4,1.0
1435,486,0.68,0.289,1.0,1.0,1.0,1.0
58,512,0.638,0.5,1.0,0.233,0.4,1.0
136,940,0.805,0.567,1.0,1.0,1.0,1.0
327,222,0.51,0.0,1.0,1.0,1.0,0.6
1017,864,0.657,0.496,1.0,0.233,1.0,0.6
1235,115,0.672,0.405,1.0,1.0,0.4,1.0
490,210,0.385,0.0,1.0,0.35,0.4,0.6
860,818,0.715,0.471,1.0,0.525,1.0,1.0
682,315,0.45,0.0,1.0,1.0,0.4,0.6
328,736,0.45,0.0,1.0,1.0,0.4,0.6
551,520,0.367,0.0,0.64,0.467,1.0,0.6
435,925,0.844,0.788,1.0,1.0,0.4,1.0
212,792,0.333,0.0,0.533,1.0,0.4,0.6
576,617,0.76,0.6,1.0,1.0,0.4,1.0
769,495,0.445,0.0,1.0,0.35,1.0,0.6
501,704,0.67,0.401,1.0,1.0,0.4,1.0
353,14,0.76,0.586,1.0,0.467,1.0,1.0
769,781,0.749,0.612,1.0,0.233,1.0,1.0
1418,181,0.831,0.624,1.0,1.0,1.0,1.0
1296,507,0.727,0.526,1.0,1.0,0.4,1.0
862,570,0.622,0.437,1.0,0.35,0.4,1.0
112,18,0.476,0.316,0.533,1.0,0.4,0.6
1431,338,0.742,0.598,1.0,0.233,1.0,1.0
464,981,0.697,0.566,1.0,0.525,0.4,1.0
389,615,0.402,0.0,1.0,0.525,0.4,0.6
482,595,0.608,0.367,1.0,0.525,0.4,1.0
957,785,0.772,0.492,1.0,1.0,1.0,1.0
1310,315,0.731,0.535,1.0,1.0,0.4,1.0
1400,333,0.51,0.0,1.0,1.0,1.0,0.6
203,142,0.63,0.56,0.5,0.525,1.0,1.0
1450,569,0.373,0.0,1.0,0.233,0.4,0.6
1257,440,0.45,0.0,1.0,1.0,0.4,0.6
1310,530,0.718,0.507,1.0,1.0,0.4,1.0
512,939,0.54,0.507,0.5,0.467,0.4,1.0
770,854,0.668,0.433,1.0,0.233,1.0,1.0
114,190,0.793,0.539,1.0,1.0,1.0,1.0
935,391,0.51,0.0,1.0,1.0,1.0,0.6
49,787,0.373,0.0,1.0,0.233,0.4,0.6
321,116,0.712,0.492,1.0,1.0,0.4,1.0
1267,890,0.762,0.589,1.0,0.467,1.0,1.0
1275,604,0.651,0.224,1.0,1.0,1.0,1.0
1062,567,0.66,0.378,1.0,1.0,0.4,1.0
672,547,0.433,0.0,1.0,0.233,1.0,0.6
97,758,0.674,0.408,1.0,1.0,0.4,1.0
969,205,0.325,0.0,0.5,1.0,0.4,0.6
664,478,0.793,0.645,1.0,0.525,1.0,1.0
1278,139,0.751,0.447,1.0,1.0,1.0,1.0
183,71,0.645,0.471,0.533,1.0,1.0,1.0
453,784,0.51,0.0,1.0,1.0,1.0,0.6
807,75,0.573,0.645,0.5,0.175,0.4,1.0
463,840,0.667,0.537,0.5,1.0,1.0,1.0
1175,635,0.763,0.606,1.0,1.0,0.4,1.0
329,955,0.402,0.0,1.0,0.525,0.4,0.6
777,593,0.45,0.0,1.0,1.0,0.4,0.6
143,465,0.45,0.0,1.0,1.0,0.4,0.6
156,557,0.457,0.0,1.0,0.467,1.0,0.6
296,753,0.51,0.0,1.0,1.0,1.0,0.6
485,271,0.677,0.504,1.0,1.0,0.4,0.6
1191,24,0.606,0.387,1.0,0.42,0.4,1.0
1049,178,0.51,0.0,1.0,1.0,1.0,0.6
1178,48,0.738,0.507,1.0,1.0,1.0,0.6
1496,586,0.623,0.385,1.0,1.0,0.4,0.6
1459,278,0.759,0.598,1.0,1.0,0.4,1.0
1424,944,0.768,0.483,1.0,1.0,1.0,1.0
107,314,0.578,0.378,1.0,0.175,0.4,1.0
1483,558,0.618,0.612,0.6,0.525,0.4,1.0
1155,458,0.751,0.58,1.0,1.0,0.4,1.0
1034,484,0.763,0.474,1.0,1.0,1.0,1.0
68,972,0.493,0.167,1.0,0.28,0.4,1.0
544,935,0.744,0.43,1.0,1.0,1.0,1.0
374,986,0.89,0.756,1.0,1.0,1.0,1.0
1449,706,0.373,0.0,1.0,0.233,0.4,0.6
991,803,0.832,0.772,1.0,0.35,1.0,1.0
1438,112,0.609,0.447,1.0,0.175,0.4,1.0
1052,932,0.35,0.0,0.6,1.0,0.4,0.6
1356,32,0.45,0.0,1.0,1.0,0.4,0.6
64,73,0.638,0.365,1.0,0.233,1.0,1.0
136,884,0.655,0.338,1.0,0.525,1.0,1.0
1361,841,0.45,0.0,1.0,1.0,0.4,0.6
859,527,0.733,0.667,0.533,1.0,1.0,1.0
801,963,0.757,0.594,1.0,1.0,0.4,1.0
413,789,0.385,0.0,0.5,1.0,1.0,0.6
1138,226,0.735,0.546,1.0,1.0,0.4,1.0
484,798,0.767,0.481,1.0,1.0,1.0,1.0
112,228,0.45,0.0,1.0,1.0,0.4,0.6
671,221,0.711,0.49,1.0,1.0,0.4,1.0
1359,142,0.462,0.0,1.0,0.525,1.0,0.6
647,136,0.466,0.0,1.0,0.56,1.0,0.6
255,114,0.734,0.408,1.0,1.0,1.0,1.0
54,812,0.728,0.567,1.0,0.233,1.0,1.0
915,664,0.727,0.645,1.0,0.467,0.4,1.0
299,334,0.815,0.588,1.0,1.0,1.0,1.0
664,475,0.795,0.545,1.0,1.0,1.0,1.0
857,116,0.785,0.522,1.0,1.0,1.0,1.0
312,171,0.672,0.401,1.0,0.42,1.0,1.0
324,140,0.506,0.161,1.0,0.233,1.0,0.6
896,854,0.457,0.0,1.0,0.467,1.0,0.6
1354,193,0.51,0.0,1.0,1.0,1.0,0.6
616,380,0.482,0.365,0.5,0.525,0.4,1.0
445,548,0.51,0.0,1.0,1.0,1.0,0.6
752,691,0.714,0.365,1.0,1.0,1.0,1.0
277,106,0.657,0.372,1.0,1.0,0.4,1.0
1175,366,0.703,0.472,1.0,1.0,0.4,1.0
1466,427,0.452,0.0,1.0,0.42,1.0,0.6
1120,46,0.716,0.503,1.0,1.0,0.4,1.0
1099,432,0.643,0.483,0.5,1.0,1.0,1.0
1005,598,0.763,0.474,1.0,1.0,1.0,1.0
119,294,0.51,0.0,1.0,1.0,1.0,0.6
1282,827,0.457,0.0,1.0,0.467,1.0,0.6
537,964,0.623,0.402,1.0,0.525,0.4,1.0
1413,403,0.712,0.478,1.0,0.467,1.0,1.0
877,507,0.676,0.414,1.0,1.0,0.4,1.0
1019,521,0.51,0.0,1.0,1.0,1.0,0.6
888,690,0.741,0.53,1.0,0.525,1.0,1.0
992,930,0.402,0.0,1.0,0.525,0.4,0.6
173,126,0.664,0.387,1.0,1.0,0.4,1.0
31,1000,0.705,0.474,1.0,0.42,1.0,1.0
391,315,0.491,0.102,1.0,0.35,1.0,0.6
1166,874,0.799,0.673,1.0,0.467,1.0,1.0
892,237,0.45,0.0,1.0,1.0,0.4,0.6
899,748,0.782,0.516,1.0,1.0,1.0,1.0
342,66,0.458,0.144,0.533,1.0,1.0,0.6
564,387,0.779,0.508,1.0,1.0,1.0,1.0
606,83,0.618,0.535,0.5,0.525,1.0,1.0
423,761,0.752,0.567,1.0,0.467,1.0,1.0
563,91,0.438,0.0,1.0,0.28,1.0,0.6
1404,646,0.705,0.463,1.0,0.467,1.0,1.0
1009,511,0.745,0.566,1.0,1.0,0.4,1.0
241,171,0.644,0.471,1.0,0.42,0.4,1.0
1219,464,0.694,0.426,1.0,0.525,1.0,1.0
1307,318,0.671,0.548,0.5,1.0,1.0,1.0
752,441,0.64,0.333,1.0,1.0,0.4,1.0
93,519,0.815,0.589,1.0,1.0,1.0,1.0
827,714,0.68,0.51,1.0,1.0,0.4,0.6
70,701,0.907,0.793,1.0,1.0,1.0,1.0
1185,408,0.773,0.629,1.0,1.0,0.4,1.0
893,764,0.734,0.528,1.0,0.467,1.0,1.0
18,44,0.68,0.289,1.0,1.0,1.0,1.0
864,882,0.433,0.0,1.0,0.233,1.0,0.6
51,790,0.841,0.647,1.0,1.0,1.0,1.0
472,905,0.689,0.625,1.0,0.175,0.4,1.0
866,798,0.457,0.0,1.0,0.467,1.0,0.6
56,140,0.747,0.572,1.0,1.0,0.4,1.0
1464,222,0.625,0.522,0.6,1.0,0.4,1.0
759,512,0.655,0.645,0.5,1.0,0.4,1.0
458,991,0.51,0.0,1.0,1.0,1.0,0.6
243,950,0.427,0.12,1.0,0.233,0.4,0.6
388,593,0.811,0.714,1.0,1.0,0.4,1.0
491,869,0.68,0.289,1.0,1.0,1.0,1.0
1039,913,0.85,0.667,1.0,1.0,1.0,1.0
64,690,0.544,0.447,0.5,0.175,1.0,1.0
295,545,0.745,0.567,1.0,1.0,0.4,1.0
1078,701,0.45,0.0,1.0,1.0,0.4,0.6
1419,630,0.664,0.387,1.0,1.0,0.4,1.0
1139,912,0.574,0.143,1.0,1.0,1.0,0.6
695,609,0.45,0.0,1.0,1.0,0.4,0.6
392,823,0.586,0.477,0.5,0.467,1.0,1.0
1432,861,0.491,0.316,0.5,0.233,1.0,1.0
163,818,0.385,0.0,1.0,0.35,0.4,0.6
93,491,0.684,0.298,1.0,1.0,1.0,1.0
793,785,0.457,0.0,1.0,0.467,1.0,0.6
1344,124,0.743,0.68,1.0,0.467,0.4,1.0
1471,294,0.754,0.452,1.0,1.0,1.0,1.0
1246,542,0.718,0.544,1.0,0.233,1.0,1.0
611,221,0.762,0.471,1.0,1.0,1.0,1.0
345,113,0.613,0.378,1.0,0.525,0.4,1.0
868,904,0.72,0.51,1.0,1.0,0.4,1.0
801,467,0.659,0.55,0.686,1.0,0.4,1.0
1404,949,0.457,0.0,1.0,0.467,1.0,0.6
37,150,0.714,0.365,1.0,1.0,1.0,1.0
85,578,0.654,0.365,1.0,1.0,0.4,1.0
1438,357,0.605,0.4,1.0,0.35,0.4,1.0
70,810,0.462,0.0,1.0,0.525,1.0,0.6
737,777,0.882,0.738,1.0,1.0,1.0,1.0
335,782,0.691,0.447,1.0,1.0,0.4,1.0
1251,273,0.802,0.559,1.0,1.0,1.0,1.0
1057,776,0.693,0.488,1.0,0.233,1.0,1.0
879,132,0.51,0.0,1.0,1.0,1.0,0.6
29,391,0.626,0.302,1.0,1.0,0.4,1.0
65,342,0.487,0.208,0.533,1.0,1.0,0.6
361,89,0.333,0.0,0.533,1.0,0.4,0.6
801,157,0.71,0.594,1.0,0.525,0.4,1.0
1039,716,0.51,0.0,1.0,1.0,1.0,0.6
686,347,0.778,0.507,1.0,1.0,1.0,1.0
1236,441,0.584,0.354,0.5,1.0,1.0,1.0
1322,146,0.535,0.333,0.5,1.0,1.0,0.6
1422,543,0.734,0.408,1.0,1.0,1.0,1.0
947,674,0.675,0.447,1.0,0.233,1.0,1.0
1272,545,0.816,0.592,1.0,1.0,1.0,1.0
1500,319,0.714,0.365,1.0,1.0,1.0,1.0
842,967,0.921,0.825,1.0,1.0,1.0,1.0
480,539,0.67,0.4,1.0,1.0,0.4,1.0
1139,795,0.714,0.463,1.0,0.56,1.0,1.0
4,164,0.402,0.0,1.0,0.525,0.4,0.6
1211,938,0.746,0.581,1.0,0.35,1.0,1.0
1440,246,0.445,0.0,1.0,0.35,1.0,0.6
191,211,0.773,0.63,1.0,1.0,0.4,1.0
225,394,0.26,0.0,0.5,0.35,0.4,0.6
1382,902,0.703,0.472,1.0,1.0,0.4,1.0
215,148,0.685,0.603,1.0,0.233,0.4,1.0
888,592,0.651,0.354,1.0,0.42,1.0,1.0
1425,990,0.782,0.516,1.0,1.0,1.0,1.0
790,958,0.685,0.603,1.0,0.233,0.4,1.0
240,708,0.768,0.617,1.0,1.0,0.4,1.0
426,232,0.694,0.49,1.0,0.233,1.0,1.0
893,974,0.655,0.378,1.0,0.35,1.0,1.0
1216,25,0.797,0.668,1.0,0.467,1.0,1.0
164,437,0.686,0.436,1.0,1.0,0.4,1.0
617,731,0.51,0.0,1.0,1.0,1.0,0.6
595,19,0.397,0.0,1.0,0.467,0.4,0.6
166,56,0.716,0.503,1.0,1.0,0.4,1.0
1410,364,0.802,0.559,1.0,1.0,1.0,1.0
555,446,0.45,0.0,1.0,1.0,0.4,0.6
1413,738,0.675,0.422,1.0,0.35,1.0,1.0
410,127,0.42,0.0,0.64,1.0,1.0,0.6
242,277,0.62,0.566,0.5,1.0,0.4,1.0
1022,619,0.366,0.0,0.686,0.35,1.0,0.6
527,248,0.742,0.559,1.0,1.0,0.4,1.0
696,11,0.51,0.0,1.0,1.0,1.0,0.6
45,667,0.567,0.316,0.5,1.0,1.0,1.0
947,129,0.775,0.671,1.0,0.233,1.0,1.0
1181,743,0.626,0.447,0.5,1.0,1.0,1.0
28,866,0.692,0.316,1.0,1.0,1.0,1.0
1251,938,0.766,0.612,1.0,1.0,0.4,1.0
189,734,0.7,0.333,1.0,1.0,1.0,1.0
1174,624,0.755,0.456,1.0,1.0,1.0,1.0
98,973,0.593,0.503,0.5,0.42,1.0,1.0
1033,76,0.808,0.707,1.0,1.0,0.4,1.0
1454,712,0.551,0.463,0.5,0.175,1.0,1.0
517,977,0.793,0.539,1.0,1.0,1.0,1.0
869,170,0.51,0.0,1.0,1.0,1.0,0.6
358,383,0.802,0.56,1.0,1.0,1.0,1.0
1401,947,0.332,0.0,0.5,0.467,1.0,0.6
958,67,0.41,0.0,0.6,1.0,1.0,0.6
278,228,0.753,0.569,1.0,0.467,1.0,1.0
1448,346,0.628,0.507,0.64,1.0,0.4,1.0
926,183,0.772,0.492,1.0,1.0,1.0,1.0
1467,561,0.796,0.548,1.0,1.0,1.0,1.0
